TIMESTAMP,BIF31778_OPEN_PRICE_USD,BIF31778_HIGH_PRICE_USD,BIF31778_LOW_PRICE_USD,BIF31778_CLOSE_PRICE_USD,BIF31778_VOLUME_USD,BIF31778_DIVIDENDS_USD,BIF31778_STOCK_SPLITS_USD
2024-08-13 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,105,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,1632,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,872,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,369,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,418,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,118,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,311,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,816,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,136,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,517,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,866,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,262,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,220,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,845,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,107,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,93,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,1441,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,5734,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,608,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,72887,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,9811,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,13038,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,4559,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,10898,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,9519,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,5395,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,806,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,3460,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,542,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,1376,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,395,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,641,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,83,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,566,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,482,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,1067,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,452,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1529,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,217,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,1487,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,2590,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,6990,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,1605,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,2756,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,879,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,585,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,5318,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,25582,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,4716,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,4343,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,692,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,2142,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,954,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,945,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,120,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,4158,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,254,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,1415,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,510,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,185,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,170,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,121,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,194,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,285,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,168,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,1084,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,168,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,462,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,331,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,345,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,67,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,65,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,209,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,57,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,45,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,118,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,449,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,208,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,112,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,491,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,363,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,282,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,518,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,1270,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,133,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,697,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,114,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,38,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,364,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,1329,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,127,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,239,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,107,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,978,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,200,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,183,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,262,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,150,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,129,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,73,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,392,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,124,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,669,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,200,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,45,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-06-01 00:00:00+00:00,6.513744210678851e-08,6.513744210678851e-08,6.315485023833389e-08,6.315485023833389e-08,60,0.0,0.0
