TIMESTAMP,ETH_OPEN_PRICE_USD,ETH_HIGH_PRICE_USD,ETH_LOW_PRICE_USD,ETH_CLOSE_PRICE_USD,ETH_FIRST_TRADE_PRICE_USD,ETH_HIGH_TRADE_PRICE_USD,ETH_LOW_TRADE_PRICE_USD,ETH_LAST_TRADE_PRICE_USD,ETH_TOTAL_TRADE_COUNT,ETH_TOTAL_TRADES_BUY,ETH_TOTAL_TRADES_SELL,ETH_VOLUME_USD,ETH_QUOTE_VOLUME,ETH_VOLUME_BUY,ETH_QUOTE_VOLUME_BUY,ETH_VOLUME_SELL,ETH_QUOTE_VOLUME_SELL,ETH_MARKET_CAP_USD_PER_ETHERSCAN,ETH_SUPPLY_PER_ETHERSCAN,ETH_VOLUME_USD_PER_CMC,ETH_MARKET_CAP_USD_PER_CMC
2018-04-28,643.41,694.9,638.76,682.86,643.41,694.9,638.76,682.86,114761.0,59610.0,55151.0,113128.36337,76596615.4329475,58734.58851,39786611.3126602,54393.77486,36810004.1202873,67694039010.13814,99109892.84375,2496659968.0,67759208003.9
2018-04-29,683.5,700.49,665.28,690.85,682.84,700.49,665.28,690.85,121177.0,60067.0,61110.0,110020.23869,75235079.3018448,52218.32161,35747869.5912503,57801.91708,39487209.7105945,68331730149.40781,99130623.59375,2740559872.0,68289153705.5
2018-04-30,690.85,695.3,662.2,670.78,690.85,695.3,662.2,670.78,109155.0,57008.0,52147.0,112494.9172,76654028.9797539,56599.46199,38596782.9223376,55895.45521,38057246.0574163,66435250909.9825,99151171.4375,2853100032.0,66423712255.5
2018-05-01,670.78,675.6,627.58,672.0,670.78,675.6,627.58,672.0,120421.0,58416.0,62005.0,133123.66675,87065924.8511483,60363.54848,39426790.5921005,72760.11827,47639134.2590478,66525316110.187805,99171622.53125,2678960128.0,66803233984.4
2018-05-02,671.99,691.99,663.0,688.56,672.0,691.99,663.0,688.56,97534.0,53174.0,44360.0,86185.5033,58547697.5057035,47460.1733,32261968.3936199,38725.33,26285729.1120836,68119451913.158745,99192491.9375,2822269952.0,68159979253.2
2018-05-03,688.55,792.08,685.39,779.0,688.56,792.08,685.39,779.0,210459.0,112711.0,97748.0,229419.209,169982888.338224,118584.02308,87775109.7736009,110835.18592,82207778.5647355,77150092984.75562,99213102.78125,4210939904.0,77340839220.0
2018-05-04,779.0,810.0,756.91,785.99,779.0,810.0,756.91,785.99,161690.0,85664.0,76026.0,179924.40215,141283262.924027,90632.87892,71235800.1478963,89291.52323,70047462.7762359,77820056225.52217,99233695.34375,3533410048.0,77960306235.7
2018-05-05,785.8,832.66,781.56,819.5,785.8,832.66,781.56,819.5,121136.0,67232.0,53904.0,128631.18764,104594301.609432,68646.32685,55817590.007575,59984.86079,48776711.6017889,81049166628.16249,99254410.625,3035040000.0,81003446782.8
2018-05-06,819.5,839.99,752.49,794.3,819.5,839.99,752.49,794.3,154829.0,82046.0,72783.0,166871.16002,132187629.450578,83663.13801,66427974.4234199,83208.02201,65759655.0272691,78465994888.9503,99275034.96875,3105570048.0,78656662788.1
2018-05-07,794.3,799.14,701.0,752.49,794.3,799.14,701.0,752.49,232411.0,107331.0,125080.0,284237.06328,210066185.286133,128638.27791,95026417.2870986,155598.78537,115039767.999017,74710126649.8125,99295755.78125,4316120064.0,74841655792.1
2018-05-08,753.0,777.0,720.02,748.99,753.0,777.0,720.02,748.99,126971.0,62574.0,64397.0,135106.19621,101156197.257325,65785.64028,49239934.894471,69320.55593,51916262.3628608,74267612007.43906,99316134.21875,2920489984.0,74770813968.4
2018-05-09,748.99,760.74,710.26,751.75,747.9,760.74,710.26,751.75,104593.0,53763.0,50830.0,112353.37758,82933836.454514,56905.42297,42032849.917335,55447.95461,40900986.537179,74628653567.71906,99336661.34375,2877870080.0,74728439729.9
2018-05-10,752.4,769.88,720.0,722.52,752.4,769.88,720.0,722.52,99850.0,50712.0,49138.0,102019.29933,76658823.4630308,51561.01377,38797465.5744748,50458.28556,37861357.888556,71895810578.01875,99357126.875,2748950016.0,72260117775.0
2018-05-11,722.52,737.23,663.0,676.96,722.52,737.23,663.0,676.96,192008.0,94824.0,97184.0,216953.54991,150336847.828055,101003.74344,69952774.7120749,115949.80647,80384073.1159936,67358264812.30625,99377788.15625,3290080000.0,67535702572.4
2018-05-12,676.96,690.2,633.2,684.11,676.95,690.2,633.2,684.11,159177.0,73428.0,85749.0,166801.07487,111101666.32394,78843.94356,52499825.0038048,87957.13131,58601841.3201215,67952721556.45125,99398399.09375,2668480000.0,68192028457.7
2018-05-13,684.56,742.0,666.31,729.08,684.9,742.0,666.31,729.08,116733.0,58134.0,58599.0,136022.39207,96516164.9841859,70003.23059,49661581.1995488,66019.16148,46854583.7846371,72510139614.58437,99418843.90625,2362500096.0,72923278118.9
2018-05-14,729.08,743.9,686.0,727.49,729.08,743.9,686.0,727.49,152787.0,77483.0,75304.0,183466.9224,131397089.114928,89358.81076,64060315.6222562,94108.11164,67336773.4926579,72333094749.68625,99439236.125,3005110016.0,72645181706.2
2018-05-15,727.49,740.0,695.0,704.91,727.49,740.0,695.0,704.91,115906.0,60132.0,55774.0,127191.21863,91869541.8424722,65194.99165,47126392.0628973,61996.22698,44743149.7795749,70182814330.45999,99459801.5,2523069952.0,70504110200.8
2018-05-16,704.91,712.84,673.52,706.29,704.91,712.84,673.52,706.29,121956.0,60118.0,61838.0,118902.46895,82315246.5132033,59502.98405,41222835.6042182,59399.4849,41092410.9089851,70304672717.195,99480236.46875,2476130048.0,70337446111.0
2018-05-17,706.8,719.25,662.0,667.62,706.83,719.25,662.0,667.62,109610.0,56596.0,53014.0,106723.38375,74320001.2537688,51643.55118,35999130.5530208,55079.83257,38320870.700748,66504404022.72499,99500888.75,2350619904.0,66929938612.3
2018-05-18,667.62,694.9,656.0,692.6,667.39,694.9,656.0,692.6,114419.0,55540.0,58879.0,106541.66307,72118376.5238014,54699.90084,37057267.6212127,51841.76223,35061108.9025887,69025183432.67343,99521581.71875,2305740032.0,69104455848.8
2018-05-19,693.26,717.8,682.31,697.0,693.26,717.8,682.31,697.0,99860.0,49342.0,50518.0,88828.85641,62026599.8097705,45052.07989,31452211.2151965,43776.77652,30574388.594574,69286411715.80469,99542291.09375,2021549952.0,69334147807.0
2018-05-20,697.0,729.88,688.4,716.16,696.78,729.88,688.4,716.16,91685.0,46394.0,45291.0,86004.7409,61227466.2924883,43571.09472,31042626.1070053,42433.64618,30184840.185483,71202442910.30469,99562948.90625,2156910080.0,71224213260.1
2018-05-21,716.16,720.46,688.0,696.7,716.16,720.46,688.0,696.7,89438.0,41357.0,48081.0,96085.15451,67799023.5499843,43697.4856,30857840.2883645,52387.66891,36941183.2616198,69382921907.70312,99583657.8125,2005170048.0,69631032596.2
2018-05-22,697.1,699.6,637.32,640.99,697.1,699.6,637.32,640.99,110915.0,54890.0,56025.0,107059.5769,72112726.836348,50607.50277,34122130.8763641,56452.07413,37990595.9599839,63830346235.82,99604185.5,2230469888.0,64517663406.1
2018-05-23,640.86,669.0,560.0,577.19,641.0,669.0,560.0,577.19,203100.0,102059.0,101041.0,257099.77096,155638543.760894,120864.87161,73183522.6347508,136234.89935,82455021.1261149,57484664345.43438,99625074.6875,2995429888.0,58139666822.0
2018-05-24,577.19,612.1,550.0,602.18,576.39,612.1,550.0,602.18,159755.0,83530.0,76225.0,195854.62497,114324332.260989,97510.70429,56938498.134647,98343.92068,57385834.1263171,60045337837.09905,99645426.96875,2791099904.0,59962094302.0
2018-05-25,602.08,617.46,568.7,585.55,602.08,617.46,568.7,585.55,115243.0,56696.0,58547.0,118076.26273,70118224.9343135,58137.51406,34559969.4027094,59938.74867,35558255.5316041,58281730202.62437,99666074.1875,2110919936.0,58477440267.9
2018-05-26,585.56,607.62,578.32,586.0,585.56,607.62,578.32,586.0,76446.0,38738.0,37708.0,77654.12532,46205282.6853549,39888.62561,23724451.1905669,37765.49971,22480831.494788,58392530943.635,99686784.59375,1694300032.0,58544016480.6
2018-05-27,586.03,592.0,557.43,570.4,586.43,592.0,557.43,570.4,90855.0,49803.0,41052.0,97097.26713,55737244.5191023,49860.49139,28594913.180964,47236.77574,27142331.3381383,56797213555.691246,99707207.28125,1788790016.0,57099072056.3
2018-05-28,570.81,576.2,506.11,511.5,571.02,576.2,506.11,511.5,136137.0,69503.0,66634.0,153197.83278,81950608.3901462,72896.6593,38990869.402027,80301.17348,42959738.9881192,51063666300.39438,99727879.8125,2356900096.0,51463146627.2
2018-05-29,511.5,573.43,510.0,567.36,511.5,573.43,510.0,567.36,128067.0,65262.0,62805.0,189082.83788,103113233.700061,98238.0377,53465712.4035753,90844.80018,49647521.2964547,56516519152.34563,99748529.1875,2330820096.0,56396587655.5
2018-05-30,567.09,585.83,541.2,557.19,567.09,585.83,541.2,557.19,94311.0,50234.0,44077.0,122132.2701,68698935.1823503,62301.91063,35039310.0785943,59830.35947,33659625.103756,55583421631.03001,99769208.84375,2053970048.0,55829809816.9
2018-05-31,557.87,586.73,552.98,577.81,557.87,586.73,552.98,577.81,88463.0,44941.0,43522.0,100101.52276,57312700.8700542,52802.56771,30225262.6202169,47298.95505,27087438.2498373,57601754516.07469,99789952.90625,1985040000.0,57643138806.7
2018-06-01,577.81,590.26,564.93,579.0,577.81,590.26,564.93,579.0,85475.0,43725.0,41750.0,83840.84162,48334174.7645864,43154.5206,24878100.1634854,40686.32102,23456074.601101,57791286181.585625,99810514.8125,1945890048.0,57894350583.0
2018-06-02,579.0,599.17,572.9,590.85,579.2,599.17,572.9,590.85,81067.0,37327.0,43740.0,80258.14719,47346968.1318188,34652.44538,20427136.5353649,45605.70181,26919831.5964539,58953333040.89313,99831224.5625,1880390016.0,59080880116.9
2018-06-03,590.85,628.81,590.1,619.66,590.86,628.81,590.1,619.66,83803.0,40746.0,43057.0,84123.33235,51660963.9070336,40226.93765,24693632.8654554,43896.3947,26967331.0415782,61812203235.475,99851711.09375,1832550016.0,61740821845.6
2018-06-04,619.66,625.47,580.15,591.02,619.66,625.47,580.15,591.02,86009.0,42800.0,43209.0,96339.44507,57791317.7268969,49160.85834,29506398.8343072,47178.58673,28284918.8925897,59055617824.00719,99872516.65625,1903430016.0,59222873879.9
2018-06-05,591.02,614.0,570.36,609.05,591.02,614.0,570.36,609.05,86957.0,42958.0,43999.0,89053.74351,52918830.2092289,44401.6694,26411381.7894578,44652.07411,26507448.4197711,60757833173.3975,99892858.25,1844269952.0,60864980394.9
2018-06-06,609.29,613.35,593.4,607.4,608.73,613.35,593.4,607.4,71275.0,33948.0,37327.0,70152.92117,42406036.3359788,32056.28186,19383741.3455691,38096.63931,23022294.9904097,60577546770.21562,99913486.34375,1756530048.0,60659842640.8
2018-06-07,606.68,618.0,598.24,605.16,606.68,618.0,598.24,605.16,61247.0,29503.0,31744.0,60174.1888,36622061.3957984,26952.13447,16412936.1675669,33222.05433,20209125.2282315,60404280793.166245,99934287.59375,1880140032.0,60478879394.6
2018-06-08,605.2,608.45,593.33,598.68,604.82,608.45,593.33,598.68,49881.0,24438.0,25443.0,49228.00755,29570758.3831474,23316.17774,14007954.6950065,25911.82981,15562803.6881409,59928007753.12968,99954979.15625,1637779968.0,60080608858.0
2018-06-09,599.29,608.97,591.0,592.87,599.29,608.97,591.0,592.87,40208.0,20947.0,19261.0,38908.0653,23425391.9800099,19934.76281,12016285.1776016,18973.30249,11409106.8024083,59323637200.01375,99975794.9375,1519309952.0,59741701632.7
2018-06-10,592.44,592.87,501.13,524.11,592.86,592.87,501.13,524.11,145196.0,73757.0,71439.0,190350.58429,103749727.240604,93837.46324,51219191.4968823,96513.12105,52530535.7437355,52472033930.405,99996253.25,2234880000.0,52645885460.5
2018-06-11,524.64,535.51,508.66,531.69,524.13,535.51,508.66,531.69,117598.0,62914.0,54684.0,145813.07819,76462994.8697018,77140.98055,40457311.091889,68672.09764,36005683.7778128,53124064224.13594,100017065.28125,1982119936.0,53337466294.1
2018-06-12,531.08,538.88,482.0,493.0,531.08,538.88,482.0,493.0,121424.0,63810.0,57614.0,158223.14812,81341580.8232696,81506.65862,41980494.2814451,76716.4895,39361086.5418245,49471623397.09155,100037658.78125,1932760064.0,49702985162.4
2018-06-13,493.0,501.97,449.06,475.47,493.57,501.97,449.06,475.47,134718.0,71311.0,63407.0,181842.19417,86416386.6308936,89431.85711,42524293.0062459,92410.33706,43892093.6246477,47657715331.39375,100058188.8125,2080130048.0,47777150787.0
2018-06-14,475.47,529.0,460.0,519.29,475.47,529.0,460.0,519.29,156597.0,80569.0,76028.0,206093.0733,102374389.998451,102710.51082,50995462.2195122,103382.56248,51378927.7789307,52023900484.315,100078680.5,2458650112.0,52015066663.3
2018-06-15,519.3,521.0,481.62,487.48,519.7,521.0,481.62,487.48,122246.0,65112.0,57134.0,160532.53607,80145974.8516328,84537.20797,42225020.2067169,75995.3281,37920954.6449159,48799365897.569374,100099210.0625,1808269952.0,49149084089.5
2018-06-16,487.47,503.28,483.72,496.74,487.47,503.28,483.72,496.74,96076.0,53399.0,42677.0,131095.45173,64919187.0546742,76269.81785,37784360.169511,54825.63388,27134826.8851632,49781559590.92875,100119785.1875,1314109952.0,50024018701.1
2018-06-17,496.45,507.6,492.7,497.14,496.74,507.6,492.7,497.14,92111.0,48216.0,43895.0,117316.93221,58745118.7144018,67766.32893,33934667.2232846,49550.60328,24810451.4911172,49743646720.11938,100140207.59375,1264870016.0,50114921287.6
2018-06-18,497.15,524.48,487.27,517.95,497.16,524.48,487.27,517.95,119818.0,64500.0,55318.0,143826.68272,72402471.3508738,82746.7212,41657563.3596715,61079.96152,30744907.9912023,51846248087.38905,100160825.46875,1513869952.0,51972519170.6
2018-06-19,517.77,548.2,510.01,537.97,517.95,548.2,510.01,537.97,130777.0,67010.0,63767.0,148148.38064,78382588.5359899,81412.28126,43070607.6319913,66736.09938,35311980.9039986,53942622953.70781,100181303.65625,1726569984.0,53893191559.4
2018-06-20,537.68,542.02,515.08,536.49,537.68,542.02,515.08,536.49,99322.0,53589.0,45733.0,123892.0424,65285793.6546276,64181.93764,33814887.6068423,59710.10476,31470906.0477853,53724245861.805,100201890.96875,1596290048.0,53735032875.1
2018-06-21,536.34,544.98,521.11,526.18,536.68,544.98,521.11,526.18,77470.0,38995.0,38475.0,79862.90544,42586318.499719,37743.66385,20155119.4184638,42119.24159,22431199.0812552,52693904285.85719,100222348.71875,1462070016.0,52853921455.3
2018-06-22,526.32,526.44,450.0,462.09,526.02,526.44,450.0,462.09,166517.0,83104.0,83413.0,212659.53437,102306774.817522,96751.89677,46556980.2386604,115907.6376,55749794.5788542,46328303479.0775,100242996.96875,2226030080.0,46694859627.8
2018-06-23,462.4,481.0,455.0,473.41,462.4,481.0,455.0,473.41,85397.0,43400.0,41997.0,94465.26834,44316379.4652718,46591.24954,21868421.3649803,47874.0188,22447958.1002915,47543015734.37063,100263646.15625,1651379968.0,47577076101.7
2018-06-24,473.4,475.81,419.53,454.41,473.4,475.81,419.53,454.41,152764.0,78244.0,74520.0,198264.10079,88505534.6557815,96864.99156,43192475.3662638,101399.10923,45313059.2895177,45654293361.609375,100284005.1875,2490579968.0,45897156207.1
2018-06-25,454.29,474.47,444.37,458.7,454.29,474.47,444.37,458.7,113720.0,58002.0,55718.0,122942.1165,56436062.4475766,61114.96078,28055559.3828814,61827.15572,28380503.0646952,46021728956.77125,100304539.8125,4007950080.0,46171165113.8
2018-06-26,459.04,460.81,429.0,429.34,459.04,460.81,429.0,429.34,64251.0,35034.0,29217.0,84003.09976,37307967.112198,45306.56025,20120626.7568487,38696.53951,17187340.3553493,43097690502.21501,100325179.25,1356560000.0,43417898247.6
2018-06-27,429.81,445.95,420.19,441.64,429.32,445.95,420.19,441.64,73853.0,40601.0,33252.0,99156.36437,42947280.7164346,51876.04316,22485963.8760324,47280.32121,20461316.8404022,44327742834.539055,100345767.59375,1368940032.0,44389430888.5
2018-06-28,441.36,443.96,416.45,420.22,441.36,443.96,416.45,420.22,120860.0,63118.0,57742.0,112309.56714,48557224.7656124,57541.85073,24897298.1095315,54767.71641,23659926.6560809,42226050164.6775,100366158.40625,1360790016.0,42391125054.3
2018-06-29,420.48,442.0,404.48,434.77,420.48,442.0,404.48,434.77,114615.0,61041.0,53574.0,159495.30942,66573394.2822851,83281.89126,34768163.9852317,76213.41816,31805230.2970534,43693236080.77344,100386527.46875,1564499968.0,43769409548.2
2018-06-30,434.77,463.15,434.51,454.09,434.6,463.15,434.51,454.09,105384.0,55903.0,49481.0,157169.20242,70748384.8544428,84447.23839,38033789.7664668,72721.96403,32714595.087976,45526618086.22125,100407167.9375,1475939968.0,45703302056.4
2018-07-01,454.2,457.77,443.73,452.1,454.09,457.77,443.73,452.1,78500.0,42884.0,35616.0,111226.62846,50173671.4201597,58019.06401,26169646.607234,53207.56445,24004024.8129257,45388252845.4828,100427597.84375,1511730048.0,45585861718.1
2018-07-02,452.14,481.83,444.16,476.25,453.45,481.83,444.16,476.25,135295.0,73941.0,61354.0,182585.11018,84408714.7116776,103107.08134,47585181.3146304,79478.02884,36823533.3970472,47871631467.83063,100448259.40625,1625789952.0,47747743959.2
2018-07-03,476.32,486.98,457.0,461.82,476.34,486.98,457.0,461.82,139942.0,73483.0,66459.0,186954.55478,88130206.0472561,100598.37695,47425966.6980543,86356.17783,40704239.3492018,46411539870.9125,100468751.75,1683939968.0,46637067238.7
2018-07-04,461.78,482.7,458.02,467.38,461.75,482.7,458.02,467.38,81396.0,44551.0,36845.0,101886.20199,48042056.081608,56616.48256,26709736.9628103,45269.71943,21332319.1187977,46947560487.56156,100489223.84375,1549769984.0,46960391870.5
2018-07-05,467.19,480.0,458.8,467.87,467.18,480.0,458.8,467.87,113667.0,61709.0,51958.0,125806.0083,59119270.51983,68023.88405,31983980.12235,57782.12425,27135290.39748,46993284446.69531,100509644.84375,1828610048.0,47682968019.5
2018-07-06,467.79,476.0,451.29,470.47,467.28,476.0,451.29,470.47,94081.0,47179.0,46902.0,100428.64802,46633547.1690795,50022.13364,23236164.8367821,50406.51438,23397382.3322974,47242093489.505936,100530065.09375,1627609984.0,47652424063.6
2018-07-07,470.48,487.99,461.5,485.57,470.47,487.99,461.5,485.57,75732.0,38390.0,37342.0,83629.95382,39311721.8603625,44789.14274,21045022.5536693,38840.81108,18266699.3066932,48848479516.67125,100550584.625,1358360064.0,49436674024.9
2018-07-08,485.57,495.98,482.05,486.77,486.0,495.98,482.05,486.77,104195.0,47091.0,57104.0,144703.13626,70523945.9889119,72900.66177,35521670.8429298,71802.47449,35002275.1459821,48896614307.67875,100570999.625,1344560000.0,49191161178.1
2018-07-09,486.55,488.98,468.2,471.71,486.76,488.98,468.2,471.71,75974.0,39257.0,36717.0,89532.14109,42954426.8383044,42046.28842,20161141.6023964,47485.85267,22793285.235908,47426950979.92875,100591649.65625,1533799936.0,47950212027.3
2018-07-10,471.73,473.23,427.69,432.48,472.04,473.23,427.69,432.48,121085.0,65380.0,55705.0,173640.9762,77742521.1309495,86136.9119,38596149.0079172,87504.0643,39146372.1230323,43533809998.42969,100612008.59375,1789069952.0,43708241775.1
2018-07-11,432.55,452.69,424.2,444.99,432.55,452.69,424.2,444.99,112252.0,55970.0,56282.0,159022.59726,69570597.6650943,85990.23185,37626468.1922038,73032.36541,31944129.4728905,44840917343.29218,100632683.28125,1422470016.0,44934271235.3
2018-07-12,444.99,445.36,416.94,431.14,444.99,445.36,416.94,431.14,111503.0,62425.0,49078.0,181877.07924,78631113.0291977,101290.82828,43799024.4525279,80586.25096,34832088.5766698,43372467705.34656,100653193.71875,1495440000.0,43288294177.4
2018-07-13,431.14,442.47,424.62,432.46,431.15,442.47,424.62,432.46,99117.0,54235.0,44882.0,150320.32532,65466673.8049196,81371.87673,35442637.9063102,68948.44859,30024035.8986094,43537256282.62064,100673487.21875,1489670016.0,43694988768.9
2018-07-14,432.43,440.0,428.26,433.19,432.03,440.0,428.26,433.19,79509.0,44743.0,34766.0,122253.69397,53029892.4031811,72906.83361,31627671.9702628,49346.86036,21402220.4329183,43674989982.89437,100693941.03125,1235820032.0,43911193560.9
2018-07-15,433.2,455.0,430.52,449.78,433.2,455.0,430.52,449.78,78257.0,43221.0,35036.0,140415.27048,62248916.0599489,83636.14838,37050781.7652365,56779.1221,25198134.2947124,45283276603.27813,100714551.40625,1350160000.0,45306414380.4
2018-07-16,449.79,480.57,444.03,478.49,449.8,480.57,444.03,478.49,116672.0,62533.0,54139.0,172440.71343,80398354.4633206,99228.45035,46259198.0973917,73212.26308,34139156.3659289,48226847842.22656,100734930.21875,1858680064.0,48419026521.3
2018-07-17,478.49,512.0,465.29,498.76,478.5,512.0,465.29,498.76,144066.0,75990.0,68076.0,215318.06761,104290230.161778,118908.05146,57519967.5773373,96410.01615,46770262.5844509,50283124186.73562,100755669.03125,2288100096.0,50478766285.3
2018-07-18,498.89,515.47,468.01,479.41,498.89,515.47,468.01,479.41,173309.0,92417.0,80892.0,236137.8071,116671540.515293,122445.16627,60554380.198397,113692.64083,56117160.3168914,48273718726.62312,100775998.34375,2371559936.0,48424155623.5
2018-07-19,479.4,484.15,462.57,468.57,479.4,484.15,462.57,468.57,121771.0,66215.0,55556.0,171308.06705,81153216.4910145,97244.9003,46084638.3938353,74063.16675,35068578.0971792,47238246406.91406,100796428.90625,2068739968.0,47335899963.0
2018-07-20,468.7,471.02,440.0,449.04,468.7,471.02,440.0,449.04,123785.0,62716.0,61069.0,160873.38244,73878492.4425278,81057.29032,37275783.6850777,79816.09212,36602708.7574501,45250528873.47125,100816613.65625,1821350016.0,45437819521.9
2018-07-21,449.04,468.97,441.18,460.23,449.04,468.97,441.18,460.23,66636.0,34815.0,31821.0,74259.64067,34051603.360423,37303.33186,17121844.7564111,36956.30881,16929758.6040119,46489975052.025,100837183.4375,1504310016.0,46630720739.0
2018-07-22,460.23,472.2,454.19,457.47,460.23,472.2,454.19,457.47,53867.0,27397.0,26470.0,60684.89595,28129475.2138308,28621.80676,13284492.4740828,32063.08919,14844982.739748,46157642490.782814,100857953.65625,1338589952.0,46360029756.7
2018-07-23,457.47,469.82,447.11,450.05,457.47,469.82,447.11,450.05,86295.0,44687.0,41608.0,106561.46081,49054903.2813891,51980.77017,23937332.0896902,54580.69064,25117571.1916989,45357951942.94656,100878393.21875,1596999936.0,45481301491.0
2018-07-24,450.05,484.27,448.47,479.28,449.91,484.27,448.47,479.28,112642.0,55933.0,56709.0,158286.759,74269738.417834,76360.60296,35882686.7197813,81926.15604,38387051.6980527,48378021294.57875,100898953.625,2287520000.0,48368209917.3
2018-07-25,479.24,485.77,464.0,472.1,479.0,485.77,464.0,472.1,118086.0,60881.0,57205.0,170475.54936,80868121.1125076,94194.88985,44696542.6372905,76280.65951,36171578.4752171,47561449087.835,100919727.3125,1930780032.0,47683830874.3
2018-07-26,472.11,485.0,460.0,462.64,472.11,485.0,460.0,462.64,107846.0,55630.0,52216.0,173976.2192,82819272.573007,95773.24069,45626553.0115921,78202.97851,37192719.5614149,46637376161.72531,100940147.09375,1621560064.0,46839932192.6
2018-07-27,462.17,474.0,455.84,470.09,462.17,474.0,455.84,470.09,108861.0,58176.0,50685.0,198304.79211,92234746.4567679,113018.96187,52575063.6771801,85285.83024,39659682.7795878,47420212777.02313,100960660.8125,1734259968.0,47417755376.4
2018-07-28,470.09,472.0,460.82,469.29,470.09,472.0,460.82,469.29,81561.0,42606.0,38955.0,156862.59361,73310723.7766784,89123.4173,41662718.7797741,67739.17631,31648004.9969043,47314695283.53125,100981101.875,1531890048.0,47147853886.3
2018-07-29,468.44,472.0,461.6,466.4,468.44,472.0,461.6,466.4,79843.0,42970.0,36873.0,138747.56334,64627164.9226595,84060.13513,39153536.9229892,54687.42821,25473627.9996703,47086943661.84375,101001595.15625,1631910016.0,47133881665.7
2018-07-30,466.4,469.79,446.1,456.23,466.4,469.79,446.1,456.23,103093.0,54526.0,48567.0,179581.79415,82428123.8069293,102539.77663,47101227.295546,77042.01752,35326896.5113833,46122608914.135,101022010.0625,2141590000.0,46175217427.0
2018-07-31,456.19,457.3,427.0,432.22,456.19,457.3,427.0,432.22,117935.0,62181.0,55754.0,214913.57229,94399725.7513435,118282.94441,51983444.1276076,96630.62788,42416281.6237359,43649395122.945625,101042605.4375,1820680000.0,43839034236.6
2018-08-01,432.2,434.99,406.55,420.41,431.95,434.99,406.55,420.41,122508.0,65902.0,56606.0,209570.0844,88066594.0085525,115837.44289,48707330.0043319,93732.64151,39359264.0042206,42433335468.895935,101063032.53125,1888060000.0,42521937217.6
2018-08-02,420.37,425.52,407.43,410.62,420.37,425.52,407.43,410.62,103504.0,56625.0,46879.0,178421.10672,74102793.6254267,105752.67959,43924828.9727088,72668.42713,30177964.6527179,41528168519.435936,101083583.28125,1569300000.0,41709183608.4
2018-08-03,410.62,420.01,396.61,417.52,410.72,420.01,396.61,417.52,122785.0,65405.0,57380.0,201156.61154,82442762.712497,114911.02628,47076755.6189058,86245.58526,35366007.0935912,42223094281.151886,101104100.09375,1722340000.0,42287977978.1
2018-08-04,417.58,419.53,401.86,407.21,417.56,419.53,401.86,407.21,102597.0,52000.0,50597.0,179498.57515,73796154.8038684,96430.9833,39664944.5401403,83067.59185,34131210.2637281,41148652656.12719,101124702.40625,1466540000.0,41183215694.2
2018-08-05,407.21,413.24,400.16,408.79,407.21,413.24,400.16,408.79,78475.0,41773.0,36702.0,158913.77206,64593904.8362998,91537.60835,37214420.7351831,67376.16371,27379484.1011167,41349182242.81875,101145231.875,1396820000.0,41521715110.2
2018-08-06,408.77,413.28,397.08,405.28,408.76,413.28,397.08,405.28,98135.0,53233.0,44902.0,166496.42465,67757484.9446498,97590.2274,39706844.4846972,68906.19725,28050640.4599526,40967026803.828125,101165642.1875,1384880000.0,41139790461.5
2018-08-07,405.19,412.76,369.19,378.21,405.19,412.76,369.19,378.21,123346.0,64837.0,58509.0,207706.11078,83083795.0458217,113801.12912,45652241.9451133,93904.98166,37431553.1007084,38242252146.57,101186040.5,1828350000.0,38472420232.6
2018-08-08,378.2,380.42,347.25,355.48,378.2,380.42,347.25,355.48,170291.0,84859.0,85432.0,275047.10788,100391980.194904,144570.45535,52782619.6508061,130476.65253,47609360.5440929,35986030584.215,101206599.5,2016080000.0,36091566801.1
2018-08-09,355.48,369.9,350.51,363.3,355.48,369.9,350.51,363.3,137786.0,69201.0,68585.0,244268.20567,88131409.5395446,145454.80592,52502002.377555,98813.39975,35629407.1619896,36797072663.1375,101227126.25,1616610000.0,37007391030.6
2018-08-10,363.21,365.87,325.95,331.81,363.21,365.87,325.95,331.81,165093.0,83164.0,81929.0,264274.13378,93178451.140294,153430.86397,54052552.8987292,110843.26981,39125898.2415648,33570657075.02375,101247570.875,1699400000.0,33834485092.3
2018-08-11,331.88,332.98,304.45,317.69,331.89,332.98,304.45,317.69,167715.0,87654.0,80061.0,335634.67243,106734997.232059,190429.83797,60544879.1744621,145204.83446,46190118.0576249,32204302667.075,101268207.5,1790370000.0,32619681420.3
2018-08-12,317.49,327.13,313.42,317.89,317.5,327.13,313.42,317.89,77747.0,39897.0,37850.0,135524.79994,43466733.7459554,72044.60895,23107632.4489,63480.19099,20359101.2970554,32230019752.225,101288559.875,1625420000.0,32368768331.5
2018-08-13,317.96,321.99,280.68,283.81,317.96,321.99,280.68,283.81,141534.0,74145.0,67389.0,307713.22214,94158006.4889456,170319.23908,52333358.83218,137393.98306,41824647.6567656,28774784059.690937,101308960.53125,1751190000.0,29024490502.9
2018-08-14,283.81,283.81,250.0,278.41,283.81,283.81,250.0,278.41,221194.0,112516.0,108678.0,485174.37541,127753385.009119,256386.28026,67516169.1920364,228788.09515,60237215.8171432,28200955334.79469,101329292.28125,2137850000.0,28263969131.7
