TIMESTAMP,ETH_OPEN_PRICE_USDT,ETH_HIGH_PRICE_USDT,ETH_LOW_PRICE_USDT,ETH_CLOSE_PRICE_USDT,ETH_FIRST_TRADE_PRICE_USDT,ETH_HIGH_TRADE_PRICE_USDT,ETH_LOW_TRADE_PRICE_USDT,ETH_LAST_TRADE_PRICE_USDT,ETH_TOTAL_TRADE_COUNT,ETH_TOTAL_TRADES_BUY,ETH_TOTAL_TRADES_SELL,ETH_VOLUME_USDT,ETH_QUOTE_VOLUME,ETH_VOLUME_BUY,ETH_QUOTE_VOLUME_BUY,ETH_VOLUME_SELL,ETH_QUOTE_VOLUME_SELL
2017-09-04,341.77,344.55,267.94,283.77,339.29,344.55,267.94,283.77,7403,3121,4282,6737.81061,2002446.181802,2954.16805,877011.1066647,3783.64256,1125435.0751373
2017-09-05,283.77,321.52,235.55,312.09,286.81,321.52,235.55,312.09,8999,4180,4819,8344.41924,2397490.9178386,4312.97282,1251958.9913116,4031.44642,1145531.926527
2017-09-06,312.09,336.34,312.09,335.0,314.48,336.34,312.09,335.0,7089,1937,5152,5486.30988,1793962.8584994,2183.65363,713126.1017199,3302.65625,1080836.7567795
2017-09-07,335.0,342.5,320.17,334.49,335.0,342.5,320.17,334.49,2635,1124,1511,3103.89745,1027135.6869524,1321.09841,438034.1732964,1782.79904,589101.513656
2017-09-08,334.49,335.1,272.0,302.99,334.49,335.1,272.0,302.99,3227,1635,1592,4915.75693,1494309.8866163,2306.94838,698362.8493954,2608.80855,795947.0372209
2017-09-09,302.99,307.0,281.66,296.74,300.01,307.0,281.66,296.74,1956,1251,705,2740.58822,813750.3589359,1755.91508,520754.9145735,984.67314,292995.4443624
2017-09-10,296.74,302.78,261.03,293.5,296.72,302.78,261.03,293.5,2494,967,1527,4156.45099,1181903.7721999,2282.40311,651266.4580305,1874.04788,530637.3141694
2017-09-11,293.5,304.98,285.21,297.3,293.51,304.98,285.21,297.3,3490,1638,1852,4829.64647,1436811.8161569,2412.24221,718382.7521632,2417.40426,718429.0639937
2017-09-12,297.3,316.46,286.01,293.96,297.78,316.46,286.01,293.96,5279,2244,3035,5176.31402,1573452.4124519,2207.60465,671349.2542697,2968.70937,902103.1581822
2017-09-13,293.96,294.5,257.05,276.91,293.93,294.5,257.05,276.91,4527,2596,1931,6451.22836,1761080.8976069,3264.55673,890399.3695974,3186.67163,870681.5280095
2017-09-14,276.91,283.77,215.0,215.21,275.76,283.77,215.0,215.21,8166,2392,5774,12601.95676,3110767.7805647,4455.23882,1100931.1454267,8146.71794,2009836.635138
2017-09-15,215.21,270.93,192.0,253.0,217.0,270.93,192.0,253.0,9198,3619,5579,14223.8953,3319311.826735,5945.8076,1386660.0368027,8278.0877,1932651.7899323
2017-09-16,253.0,271.81,235.51,249.31,255.99,271.81,235.51,249.31,8859,3827,5032,10362.06011,2647152.3723708,3866.60141,995005.3267045,6495.4587,1652147.0456663
2017-09-17,249.31,264.39,239.02,257.55,249.32,264.39,239.02,257.55,5277,1475,3802,4614.53337,1149704.2949294,1442.00382,360268.4738608,3172.52955,789435.8210686
2017-09-18,257.55,306.22,257.11,294.57,257.53,306.22,257.11,294.57,3440,1681,1759,4125.97051,1182937.633574,2342.68408,669740.5214988,1783.28643,513197.1120752
2017-09-19,294.57,300.0,277.41,284.0,296.0,300.0,277.41,284.0,1896,740,1156,1869.90852,535773.5652001,789.82937,226839.7065421,1080.07915,308933.858658
2017-09-20,284.0,294.0,275.91,282.0,284.0,294.0,275.91,282.0,1431,661,770,1060.56734,302739.7337531,566.64637,162290.4185872,493.92097,140449.3151659
2017-09-21,282.0,287.0,252.1,257.0,285.11,287.0,252.1,257.0,2751,987,1764,1912.55583,516193.1970608,579.77742,156157.9954675,1332.77841,360035.2015933
2017-09-22,257.0,272.97,253.01,264.0,258.0,272.97,253.01,264.0,2144,711,1433,1464.5125,382962.217943,612.61937,160401.2878139,851.89313,222560.9301291
2017-09-23,264.0,286.23,255.11,285.93,259.99,286.23,255.11,285.93,3901,1003,2898,2824.33572,788810.3244239,841.43467,233418.256899,1982.90105,555392.0675249
2017-09-24,285.93,294.61,275.0,282.0,286.5,294.61,275.0,282.0,8022,2052,5970,5575.54422,1582877.4871329,1314.52754,373569.556758,4261.01668,1209307.9303749
2017-09-25,282.0,299.0,281.34,294.42,282.0,299.0,281.34,294.42,9165,3141,6024,5870.48035,1705551.9921018,1950.58866,567363.4490881,3919.89169,1138188.5430137
2017-09-26,294.42,296.81,286.24,287.9,294.42,296.81,286.24,287.9,7329,1512,5817,4566.92804,1332125.1654396,1073.93969,313528.6412562,3492.98835,1018596.5241834
2017-09-27,287.9,313.0,286.13,309.74,289.91,313.0,286.13,309.74,8208,1307,6901,5518.10382,1641896.8743651,1276.45702,380606.4657897,4241.6468,1261290.4085754
2017-09-28,309.74,311.81,296.89,302.44,309.81,311.81,296.89,302.44,10534,2874,7660,6600.90922,2009233.8887105,2210.54916,674345.9209191,4390.36006,1334887.9677914
2017-09-29,302.44,303.0,274.0,292.22,302.44,303.0,274.0,292.22,13098,4769,8329,11089.19902,3213725.0903979,5176.62946,1501566.8615152,5912.56956,1712158.2288827
2017-09-30,292.22,307.49,292.22,304.36,292.62,307.49,292.22,304.36,8168,2142,6026,4020.60795,1214456.8380462,1645.11941,497660.508059,2375.48854,716796.3299872
2017-10-01,304.36,306.0,294.0,303.95,305.13,306.0,294.0,303.95,8900,1788,7112,5060.05758,1518988.30299,1496.73509,449595.1195591,3563.32249,1069393.1834309
2017-10-02,303.95,305.0,295.0,296.5,303.69,305.0,295.0,296.5,7454,1860,5594,3710.83747,1116501.2248122,1398.52021,421273.0243823,2312.31726,695228.2004299
2017-10-03,296.5,301.99,283.18,292.48,296.6,301.99,283.18,292.48,9327,2867,6460,5546.85702,1622460.7267746,2105.27684,616540.7336968,3441.58018,1005919.9930778
2017-10-04,292.48,297.97,288.0,291.99,292.47,297.97,288.0,291.99,7233,2842,4391,4014.88792,1176260.2171869,2030.795,596758.0568808,1984.09292,579502.1603061
2017-10-05,291.99,297.44,285.53,294.81,290.56,297.44,285.53,294.81,6125,2665,3460,3412.39016,994768.4954065,1684.82069,492521.5792853,1727.56947,502246.9161212
2017-10-06,294.81,310.8,293.78,310.8,294.79,310.8,293.78,310.8,6064,3208,2856,3541.02359,1063779.3539251,1965.17959,590729.7618607,1575.844,473049.5920644
2017-10-07,310.8,318.5,303.6,311.01,309.9,318.5,303.6,311.01,4289,1939,2350,2165.79076,672026.6685328,1031.34817,320575.6411122,1134.44259,351451.0274206
2017-10-08,311.01,317.07,309.0,311.07,311.08,317.07,309.0,311.07,6247,2142,4105,2960.93198,923989.787554,1069.23508,334539.357012,1891.6969,589450.430542
2017-10-09,311.07,312.13,286.65,297.19,311.13,312.13,286.65,297.19,8680,2914,5766,4885.37863,1462524.6249531,1575.93338,472759.5852128,3309.44525,989765.0397403
2017-10-10,297.19,308.56,293.0,298.64,297.35,308.56,293.0,298.64,9392,5059,4333,6749.27468,2028540.4729273,3979.8636,1200692.0389299,2769.41108,827848.4339974
2017-10-11,298.64,305.5,298.02,304.01,300.88,305.5,298.02,304.01,4079,2287,1792,3724.6863,1125331.5033572,1923.79902,581977.2978289,1800.88728,543354.2055283
2017-10-12,304.01,310.0,302.71,303.99,304.01,310.0,302.71,303.99,4956,2169,2787,7827.75596,2397065.1633671,3436.20226,1053317.9715572,4391.5537,1343747.1918099
2017-10-13,303.99,353.96,297.0,337.96,303.52,353.96,297.0,337.96,9898,4082,5816,17925.36585,5832987.2559101,7538.17104,2469530.2629596,10387.19481,3363456.9929505
2017-10-14,337.96,349.8,335.0,342.0,337.96,349.8,335.0,342.0,5703,2995,2708,7731.96469,2655702.1145455,3790.50687,1304246.7919927,3941.45782,1351455.3225528
2017-10-15,342.0,348.0,316.17,337.96,342.0,348.0,316.17,337.96,6822,3241,3581,10011.34708,3326752.5971166,4957.44824,1652285.7219957,5053.89884,1674466.8751209
2017-10-16,337.96,354.0,332.78,335.19,337.96,354.0,332.78,335.19,6586,3330,3256,8663.47097,2956522.0417874,4424.03339,1511172.9129401,4239.43758,1445349.1288473
2017-10-17,335.19,336.58,312.65,315.19,334.91,336.58,312.65,315.19,6837,2990,3847,8146.74356,2638150.8892904,3297.06736,1069520.4162513,4849.6762,1568630.4730391
2017-10-18,315.19,318.0,284.68,309.7,315.19,318.0,284.68,309.7,9801,5699,4102,12908.0454,3915770.1544675,6592.08304,2005598.3141489,6315.96236,1910171.8403186
2017-10-19,309.7,315.0,300.0,308.66,311.52,315.0,300.0,308.66,6769,3171,3598,8678.74739,2675399.8602425,4110.58984,1269506.2481589,4568.15755,1405893.6120836
2017-10-20,308.66,311.18,302.0,304.51,308.66,311.18,302.0,304.51,6812,2342,4470,8739.31764,2667391.8997551,3042.73881,932164.5043713,5696.57883,1735227.3953838
2017-10-21,304.51,305.34,290.0,298.94,304.5,305.34,290.0,298.94,6343,2987,3356,8591.63121,2558677.4115428,4286.76965,1278052.9283119,4304.86156,1280624.4832309
2017-10-22,298.94,306.99,290.0,293.79,298.99,306.99,290.0,293.79,5828,2649,3179,7173.06893,2120546.5470225,3305.51785,977321.1430991,3867.55108,1143225.4039234
2017-10-23,293.79,294.6,272.2,281.09,294.0,294.6,272.2,281.09,6524,3723,2801,9658.78404,2743010.9877028,5255.49466,1493898.2383324,4403.28938,1249112.7493704
2017-10-24,281.09,310.0,275.5,297.38,282.27,310.0,275.5,297.38,8026,4735,3291,14066.67924,4253110.3195806,8185.36518,2480346.5383804,5881.31406,1772763.7812002
2017-10-25,297.38,300.0,281.0,294.49,295.42,300.0,281.0,294.49,6796,3001,3795,9703.09261,2840747.3846263,4062.96246,1191187.6521059,5640.13015,1649559.7325204
2017-10-26,294.49,299.76,291.03,294.71,294.1,299.76,291.03,294.71,6557,2794,3763,7813.02717,2306446.3337328,3502.44576,1034906.2906169,4310.58141,1271540.0431159
2017-10-27,294.71,298.1,292.03,296.33,294.72,298.1,292.03,296.33,5899,2335,3564,6272.14802,1852704.4161056,2478.34843,733169.1511911,3793.79959,1119535.2649145
2017-10-28,296.33,297.0,290.1,291.87,296.14,297.0,290.1,291.87,5589,2181,3408,5848.86589,1715796.7941936,2343.52663,688114.5248454,3505.33926,1027682.2693482
2017-10-29,291.87,309.4,291.86,305.0,291.86,309.4,291.86,305.0,6947,2975,3972,9019.13315,2716332.8153886,3673.09724,1108293.788686,5346.03591,1608039.0267026
2017-10-30,305.0,316.0,302.1,307.25,305.0,316.0,302.1,307.25,6421,3351,3070,8946.12026,2751568.6365363,4751.89487,1464093.3140304,4194.22539,1287475.3225059
2017-10-31,307.25,309.99,304.01,304.9,305.95,309.99,304.01,304.9,7744,3129,4615,7640.41182,2347542.8648317,3070.74748,944596.8343661,4569.66434,1402946.0304656
2017-11-01,304.9,305.9,286.34,287.01,304.89,305.9,286.34,287.01,12038,3757,8281,9843.1666,2948801.7063006,3264.6181,981818.7579919,6578.5485,1966982.9483087
2017-11-02,287.01,293.0,274.73,283.12,287.3,293.0,274.73,283.12,13600,4379,9221,13423.8572,3810829.6596733,4726.14435,1347012.8971022,8697.71285,2463816.7625711
2017-11-03,283.12,307.0,282.0,304.08,283.12,307.0,282.0,304.08,8973,3685,5288,8194.03465,2400297.6347816,3439.34248,1009675.1728016,4754.69217,1390622.46198
2017-11-04,304.08,304.99,292.11,298.04,304.07,304.99,292.11,298.04,9036,3141,5895,7828.41744,2333944.7608054,3652.33313,1089665.5338768,4176.08431,1244279.2269286
2017-11-05,298.04,302.14,293.13,295.53,298.1,302.14,293.13,295.53,7513,3309,4204,6638.42119,1974433.013513,3403.76089,1013349.9678548,3234.6603,961083.0456582
2017-11-06,295.53,305.58,290.11,297.97,295.19,305.58,290.11,297.97,7898,2826,5072,7515.50103,2233482.6122626,2768.12495,823872.9723537,4747.37608,1409609.6399089
2017-11-07,297.97,303.52,287.0,291.78,296.86,303.52,287.0,291.78,8788,3648,5140,9418.57881,2765345.5827772,3541.77071,1041355.9371219,5876.8081,1723989.6456553
2017-11-08,291.78,320.0,290.02,303.02,291.31,320.0,290.02,303.02,14402,6184,8218,15961.85772,4839176.806813,7621.19678,2314876.9042327,8340.66094,2524299.9025803
2017-11-09,303.02,329.0,299.5,317.87,303.6,329.0,299.5,317.87,8208,3823,4385,11151.29946,3527294.7503346,5438.08042,1718346.8231336,5713.21904,1808947.927201
2017-11-10,317.87,322.65,285.82,293.5,318.5,322.65,285.82,293.5,9253,4825,4428,15597.16557,4762536.5850516,7799.9111,2384691.4816294,7797.25447,2377845.1034222
2017-11-11,293.5,318.0,291.91,310.02,293.5,318.0,291.91,310.02,8646,4123,4523,10850.16279,3282643.0277861,5001.69556,1515726.7324973,5848.46723,1766916.2952888
2017-11-12,310.02,316.99,281.01,305.24,310.87,316.99,281.01,305.24,13661,6250,7411,21123.15319,6345603.7706789,9589.62986,2900669.9964922,11533.52333,3444933.7741867
2017-11-13,305.24,318.88,303.7,312.99,304.0,318.88,303.7,312.99,9066,4141,4925,15551.67434,4852265.3955649,7170.70938,2242103.2845542,8380.96496,2610162.1110107
2017-11-14,312.99,337.54,312.94,335.61,313.45,337.54,312.94,335.61,11711,5458,6253,17709.2227,5756893.4527936,8919.59659,2901086.0739194,8789.62611,2855807.3788742
2017-11-15,335.61,339.0,324.0,331.33,335.55,339.0,324.0,331.33,10036,4832,5204,15597.16131,5178507.4572747,7036.5064,2338129.6177232,8560.65491,2840377.8395515
2017-11-16,331.33,334.75,321.41,331.49,330.98,334.75,321.41,331.49,9493,4051,5442,14145.71696,4638262.2625835,6014.42341,1974043.7196371,8131.29355,2664218.5429464
2017-11-17,331.49,334.6,323.84,331.23,331.49,334.6,323.84,331.23,11548,5830,5718,18042.02544,5954175.9400211,9389.65878,3102187.4682219,8652.36666,2851988.4717992
2017-11-18,331.23,349.9,326.01,346.66,331.2,349.9,326.01,346.66,10690,5603,5087,14361.4973,4780354.335408,7672.43904,2559237.1123193,6689.05826,2221117.2230887
2017-11-19,346.66,373.56,343.07,354.15,346.66,373.56,343.07,354.15,10509,5255,5254,19397.74898,6895884.0624029,9931.92637,3532022.4845988,9465.82261,3363861.5778041
2017-11-20,354.15,372.5,353.9,367.42,355.15,372.5,353.9,367.42,11553,6247,5306,18277.0194,6600961.958264,9171.44481,3318132.2571167,9105.57459,3282829.7011473
2017-11-21,367.42,375.5,350.02,362.12,366.21,375.5,350.02,362.12,14762,6358,8404,26237.64398,9556690.2312402,12579.43792,4586895.6041716,13658.20606,4969794.6270686
2017-11-22,362.12,384.84,359.0,380.65,362.11,384.84,359.0,380.65,10386,5321,5065,18121.58484,6654403.0898495,9745.17516,3590374.5272574,8376.40968,3064028.5625921
2017-11-23,380.65,425.0,370.02,405.0,380.63,425.0,370.02,405.0,12731,6849,5882,25409.00111,10084943.0895568,14505.14543,5758239.6340983,10903.85568,4326703.4554585
2017-11-24,405.0,475.0,392.8,469.0,405.0,475.0,392.8,469.0,15706,8337,7369,30398.35831,13089282.2114721,15383.97249,6660202.9646325,15014.38582,6429079.2468396
2017-11-25,469.0,484.47,450.0,461.82,467.57,484.47,450.0,461.82,13282,6491,6791,21428.63117,9958206.2564553,9560.74839,4449274.4617491,11867.88278,5508931.7947062
2017-11-26,461.82,465.0,436.14,462.84,461.0,465.0,436.14,462.84,13955,6503,7452,21691.11759,9854650.9432016,9455.95178,4305399.4791836,12235.16581,5549251.464018
2017-11-27,462.84,486.94,453.0,472.31,462.84,486.94,453.0,472.31,15797,7275,8522,23761.11416,11199192.4016095,10794.57638,5093374.5782972,12966.53778,6105817.8233123
2017-11-28,472.31,477.5,453.5,466.17,472.32,477.5,453.5,466.17,12944,6634,6310,23967.24816,11224970.9334287,10904.08622,5113522.343179,13063.16194,6111448.5902497
2017-11-29,466.17,515.0,385.0,421.7,466.18,515.0,385.0,421.7,23835,11763,12072,51313.49571,23657537.251193,23825.39377,11029389.6810454,27488.10194,12628147.5701476
2017-11-30,421.7,460.0,387.01,427.43,421.92,460.0,387.01,427.43,22805,11591,11214,45184.22265,19125706.0007665,24018.42012,10172953.0960846,21165.80253,8952752.9046819
2017-12-01,427.43,465.97,413.74,457.51,428.05,465.97,413.74,457.51,19944,11030,8914,33072.21995,14471054.869735,19043.24922,8328610.9814412,14028.97073,6142443.8882938
2017-12-02,457.51,471.91,445.0,457.63,457.53,471.91,445.0,457.63,18388,8265,10123,25796.14,11883272.7996642,12336.59141,5685998.3052922,13459.54859,6197274.494372
2017-12-03,457.63,485.9,440.11,460.3,457.31,485.9,440.11,460.3,21404,9938,11466,24490.05997,11436416.9241977,12239.10293,5721801.0534579,12250.95704,5714615.8707398
2017-12-04,460.3,470.98,445.0,466.67,460.3,470.98,445.0,466.67,20049,10049,10000,23182.65949,10662508.8497644,11708.14715,5390172.6977393,11474.51234,5272336.1520251
2017-12-05,466.67,468.67,445.21,452.26,466.66,468.67,445.21,452.26,19373,9454,9919,25387.11695,11663673.2864895,12902.22244,5935255.777238,12484.89451,5728417.5092515
2017-12-06,452.26,455.1,400.0,411.01,452.26,455.1,400.0,411.01,24522,10974,13548,38638.76036,16767914.2566097,16000.21644,6945785.8997376,22638.54392,9822128.3568721
2017-12-07,411.01,427.61,375.01,406.33,413.5,427.61,375.01,406.33,30163,13151,17012,41343.73269,16842079.0919012,17174.99356,7025122.8121147,24168.73913,9816956.2797865
2017-12-08,406.33,456.78,390.0,442.56,406.31,456.78,390.0,442.56,42348,17830,24518,41064.60305,17430991.9590521,17149.6329,7318210.6244088,23914.97015,10112781.3346433
2017-12-09,442.56,488.0,426.4,460.0,442.56,488.0,426.4,460.0,35517,16947,18570,41918.34044,19341744.4130386,20439.87165,9429536.5339238,21478.46879,9912207.8791148
2017-12-10,460.0,460.05,403.2,427.35,460.0,460.05,403.2,427.35,32416,14880,17536,34919.25938,15125760.6157025,15317.92712,6644966.0107937,19601.33226,8480794.6049088
2017-12-11,427.35,512.0,427.35,508.7,427.35,512.0,427.35,508.7,28773,12652,16121,29763.16644,13776239.5826501,14163.91481,6587249.8411079,15599.25163,7188989.7415422
2017-12-12,508.7,639.27,494.89,620.0,508.2,639.27,494.89,620.0,66420,32629,33791,59387.02259,33241867.0335295,30066.72168,16943769.8414255,29320.30091,16298097.192104
2017-12-13,620.0,705.69,539.93,683.99,622.0,705.69,539.93,683.99,55759,27130,28629,57694.18773,36344921.4647994,28508.57887,18035820.0508494,29185.60886,18309101.41395
2017-12-14,683.99,747.6,630.5,679.76,683.98,747.6,630.5,679.76,51279,24825,26454,60919.26902,41882857.095261,30685.47276,21096463.0982719,30233.79626,20786393.9969891
2017-12-15,679.76,689.0,594.6,674.95,679.0,689.0,594.6,674.95,38469,16878,21591,39778.16165,25891535.6969439,17125.09695,11225974.5947701,22653.0647,14665561.1021738
2017-12-16,674.95,712.0,669.22,682.81,673.75,712.0,669.22,682.81,25236,11303,13933,26866.0533,18466770.7325109,12518.18939,8621540.3507179,14347.86391,9845230.381793
2017-12-17,682.81,728.0,680.33,707.64,681.12,728.0,680.33,707.64,36094,17628,18466,31398.4476,22242667.2153362,16831.51917,11929457.9022288,14566.92843,10313209.3131074
2017-12-18,707.64,798.88,638.0,784.0,707.62,798.88,638.0,784.0,40460,22118,18342,45673.70777,32799947.5744694,25894.22216,18738099.8282732,19779.48561,14061847.7461962
2017-12-19,784.0,864.9,729.01,798.0,784.0,864.9,729.01,798.0,57020,30876,26144,69423.62125,55123972.0160901,35335.29681,28200283.2140873,34088.32444,26923688.8020028
2017-12-20,798.0,828.0,661.0,790.21,798.0,828.0,661.0,790.21,58344,25175,33169,72526.28416,55604509.7531012,31819.17997,24498518.3699567,40707.10419,31105991.3831445
2017-12-21,790.21,845.99,705.98,782.41,794.62,845.99,705.98,782.41,57627,29681,27946,78222.53998,62052521.6509025,42391.625,33836866.1276715,35830.91498,28215655.523231
2017-12-22,782.41,796.0,504.99,635.97,784.0,796.0,504.99,635.97,113138,51819,61319,154630.49482,98661808.4822484,72411.90221,46364952.4994994,82218.59261,52296855.982749
2017-12-23,635.97,714.99,627.97,640.34,635.15,714.99,627.97,640.34,79260,38953,40307,79001.05634,53738833.8806143,42804.08114,29157507.58909,36196.9752,24581326.2915243
2017-12-24,640.34,667.64,563.49,658.0,640.33,667.64,563.49,658.0,108808,49110,59698,95431.94156,59101715.1506293,46121.82453,28654615.7197555,49310.11703,30447099.4308738
2017-12-25,658.0,744.0,599.99,714.95,659.4,744.0,599.99,714.95,86060,40802,45258,78544.84102,55108579.6840084,43032.9593,30201608.5770915,35511.88172,24906971.1069169
2017-12-26,714.95,750.0,712.56,750.0,713.1,750.0,712.56,750.0,78690,35992,42698,60052.47905,44216631.9019637,31422.6779,23139437.7568363,28629.80115,21077194.1451274
2017-12-27,750.0,766.05,693.18,739.89,750.0,766.05,693.18,739.89,72364,34542,37822,51339.2782,38102246.9866603,25938.69371,19278946.1906518,25400.58449,18823300.7960085
2017-12-28,739.89,744.93,645.88,707.89,739.89,744.93,645.88,707.89,94413,44393,50020,72679.61288,50030889.1110455,35865.49648,24731619.6928581,36814.1164,25299269.4181874
2017-12-29,707.89,757.87,703.0,733.99,709.5,757.87,703.0,733.99,89024,42376,46648,64028.12647,46838775.8175808,31777.71602,23266046.7578367,32250.41045,23572729.0597441
2017-12-30,733.99,735.0,635.82,681.06,731.8,735.0,635.82,681.06,123765,56438,67327,89879.99994,61752153.6610781,41572.44573,28554635.9955721,48307.55421,33197517.665506
2017-12-31,681.06,740.0,672.86,733.98,680.01,740.0,672.86,733.98,92610,44355,48255,62628.24458,44570894.7990617,32109.79685,22872625.2943459,30518.44773,21698269.5047158
2018-01-01,733.98,763.55,716.8,754.99,733.01,763.55,716.8,754.99,75314,36962,38352,53909.25885,40049370.5949261,27993.21701,20800946.8231706,25916.04184,19248423.7717555
2018-01-02,754.99,899.5,749.06,855.28,754.99,899.5,749.06,855.28,142511,74858,67653,113257.78355,95749946.0604656,59298.38305,50193115.7271776,53959.4005,45556830.333288
2018-01-03,855.28,950.01,810.0,934.03,855.13,950.01,810.0,934.03,118866,61330,57536,89041.45688,78173093.7121992,46899.16696,41196862.5515844,42142.28992,36976231.1606148
2018-01-04,934.03,1009.72,890.01,940.0,935.19,1009.72,890.01,940.0,132633,70217,62416,102894.47384,97740086.5903057,56497.66029,53871687.7728847,46396.81355,43868398.817421
2018-01-05,940.0,1045.0,930.0,959.3,939.0,1045.0,930.0,959.3,124438,58047,66391,97374.0163,95739901.4760194,46202.53716,45538935.0137935,51171.47914,50200966.4622259
2018-01-06,959.3,1017.56,950.0,1004.11,958.0,1017.56,950.0,1004.11,91685,47146,44539,71954.27895,71196052.3406679,37424.43173,37089109.9630939,34529.84722,34106942.377574
2018-01-07,1004.11,1125.0,999.9,1123.09,1004.11,1125.0,999.9,1123.09,89192,46113,43079,65278.81957,70126945.1735654,34849.04095,37476141.639477,30429.77862,32650803.5340884
2018-01-08,1123.09,1239.18,910.0,1133.18,1123.09,1239.18,910.0,1133.18,171664,89050,82614,158831.54798,176599793.211284,80909.60102,90225877.051448,77921.94696,86373916.1598208
2018-01-09,1133.18,1326.5,1104.85,1291.0,1133.18,1326.5,1104.85,1291.0,152628,83597,69031,118702.88684,143246762.084583,63819.94883,77223073.2593113,54882.93801,66023688.8252584
2018-01-10,1291.0,1440.0,1201.1,1247.0,1291.0,1440.0,1201.1,1247.0,191352,100679,90673,160185.0129,210902815.468745,80897.55541,106746349.596214,79287.45749,104156465.872594
2018-01-11,1247.0,1332.49,1021.0,1138.93,1249.03,1332.49,1021.0,1138.93,210914,102692,108222,194546.29387,230792205.875336,90313.17614,107408785.960985,104233.11773,123383419.914373
2018-01-12,1138.93,1288.5,1069.01,1253.87,1136.42,1288.5,1069.01,1253.87,117851,59740,58111,93763.47261,113367281.765067,47727.57553,57769541.83741,46035.89708,55597739.9277059
